Customer Id,Forename,Surname,Age,Income,Debt,Creditscore,Company Name,Addressline,City,Postcode,Phone,Additional Information
C039008,Anne,Newnes,27-Sep-01,690,0.75,5,"Acosta Sales Company, Inc.",2607 Dauphin Island Pkwy,Sudbrooke,ln21rc,623-555-2945,anewnes4@acosta.com
C039018,Harry,Jeavons,27-Sep-87,500,5.29,5,ACR,Woodside,Ashley Green,HP51XL,023-319-8455,h.jeavons9@acr.com
C039043,Jane,Anslow,22-Aug-75,664,,,Agua de mexico,PO Box 548806,Clashindarroch,AB54 2PP,206-850-9965,
C039064,Michael,Parkes,26-Mar-81,2432,,,Ahmedabad Advance Mills Ltd.,111 Wall St.,Salhouse,nr13 4sh,425-343-7400,michael.parkes@ahm.com
C039069,Deidre,Agar,28-Jan-95,666,,,AGF,2601 Mission St,Slamannan,FK1 8WI,194-947-5393,deiagar8@agf.com
C039080,John,Day,27-Sep-65,100,1.375,0,A K S Financial Services Ltd.,18434 Joy Rd,Garthmyl,SY21 6ZA,410-555-5938,joh.day@aksfin.com
C039083,Adrian,Sherry,27-Sep-83,0,4.04,7,A W Travel & Logistic Services Ltd.,1120 ANNAPOLIS MALL,Blackford,CA6 2BN,019-837-4652,asherry@atrflljstksr.com
C039119,Michael,Harrington,14-Oct-67,4115,,,Aladdin Resort and Casino,PO Box 139661,New Inn,NP4-9YS,192-573-8570,mharrington@altnrs.com
C039125,Lawrence,Williams,01-Feb-99,834,,,Ariad Pharmaceuticals,600 Dresher Rd.,Dolleycanney,HR5 0CE,197-247-1470,l_williams@ariadp.com
C039153,Lynne,Bush,28-Apr-96,2253,,,Amaravati Agro Ltd.,10000 N 31st Ave,Ruckinge,TN26 2NT,141-566-7031,
C039160,Paul,Duncombe,12-Oct-86,2735,,,Apicil,Brienner Str. 18,Little Town,ca12 9ii,177-066-3253,paul_duncombe@api.com
C039162,Jeffrey,Lowe,05-Mar-71,1319,,,Anodyne Health Partners,Postbus 116,Hope Mansell,HR9 4YM,133-669-8180,
C039188,Deborah,Whalley,12-Mar-72,2286,,,Altair Engineering,GPO Box 1903,London,W1J 5BO,171-467-1713,d_whalley@altrnjnrnk.com
C039190,Dorothy,France,13-Nov-89,3811,,,Apna Co-operative Urban Bank Ltd.,100 esplanade G�n�ral de Gaulle,New Alyth,ph11 2bz,177-066-3252,d_france3@apnaco.com
C039215,Peter,Cash,10-Apr-00,4262,,,Asian Vegpro Inds. Ltd.,285 Madison Ave.,Southerness,dg29dk,525-229-4400,pcash@asnfkp.com
C039228,John,Peel,27-Sep-60,4,4.25,0,Accel Ltd.,Cornhill House,Rattlesden,IP30 2ZC,016-935-7448,j_peel@accell.com
C039263,Steven,Stockley,27-Sep-89,251,0.75,0,Abhyudya Trading Ltd.,LIBERTY HWY and REISERSTOWN ROAD,Nether Lenshie,AB51 6HM,012-638-5950,
C039267,Clifford,Grove,27-Sep-85,3290,0.83,8,Adams Twelve Five Star Schools,Postfach 13 02 32,Woodgreen,sp6 1cw,207-888-7459,cli_grove2@ada.com
C039274,Paul,Stone,24-Apr-99,3607,,,A And A Seafood,345 MANHATTAN DR,Uplawmoor,G78 7CJ,406-555-3639,paul.stone@aandaseafood.com
C039290,Richard,Righton,27-Sep-80,501,2.665,0,Adhunik Yarns Ltd.,Spaklerweg 52 1096 BA,Shepherdswell Or Sibertswold,CT15 4PS,404-229-7654,r.righton@atnkrn.com
C039327,Mina,Costigan,27-Sep-92,1062,12.5,0,Abhyudaya Agrotech Ltd. [merged],60 London Wall,Everley,kw14wh,014-156-8200,
C039389,Sidney,Allen,03-Jul-98,3022,,,"Adminastar Federal, Inc.",8333 Central Ave.,Smaull,PA44 7TU,126-721-6222,sid_allen7@atmnst.com
C039430,Lindsay,Beasley,18-Jul-72,3996,,,ASG European Road Transport A/S,9330 Balboa Ave,Standeford,WV10 8WF,813-988-0668,
C039431,Alfred,Walls,27-Sep-97,0,0.25,0,Adarsh Commercial Co. Ltd.,Spicalaan 1-59,Trowle Common,BA147CH,440-207-9104,a.walls0@ada.com
C039443,Elizabeth,Smith,10-Oct-59,4172,,,Adventist Health,Hatfield Business Park,Friarton,PH2 5EM,185-867-6315,eli_smith@adv.com
C039453,Margaret,Joseph,17-Feb-62,703,,,Ameer Trading Corpn. Ltd.,1271 Avenue of the Americas,Winforton,hr33nx,181-830-4595,m_joseph@amrtrt.com
C039485,Christina,Heritage,17-Jan-87,3107,,,Allina Hospitals and Clinics,1601 Cherry St.,Forsbrook,ST11 6QF,121-364-0476,c_heritage@allinahospit.com
C039497,Kay,Pearson,26-Jan-79,1510,,,Akar Laminators Ltd.,1062 Progress St,Field,ST141EL,165-043-2458,
C039498,Jayne,Gill,16-May-91,2656,,,Arinso,80-02 Kew Gardens Road,Middleton On The Hill,SY83TB,404-572-2532,
C039505,Carol,Gennard,09-Jun-69,283,,,Aliant Inc.,6565 Frantz Rd.,Bearsbridge,NE477FV,151-045-2652,cgennard@aliantinc.com
C039524,Mary,Timbrell,27-Oct-74,3272,,,Arogya Trading & Finance Ltd.,S-171 85 Solna,Craigmore,PA20 4GD,843-740-2016,m.timbrell@aro.com
C039526,Robert,Harvey,27-Sep-97,3000,2.415,11,"Adaptec, Inc.",Hilperstrasse 31,London,SW168SE,207-232-3316,robharvey@atptknk.com
C039530,Dorothy,Fazakerley,28-Jun-57,4504,,,Ameristar,333 Market St.,Crail,KY100KU,192-587-5257,
C039541,Suzanne,Lewis,05-Aug-72,485,,,Arihant Spinning Mills Ltd.,10825 Old Mill Rd,Purleigh,CM3 1LS,195-442-0315,suz_lewis@arihan.com
C039557,Pamela,Bromley,02-Mar-67,1632,,,Aspen Skiing Company,5703 Alumni Hall,Upper Seagry,SN15-3VS,552-192-4649,pam.bromley@aspenskiingc.com
C039569,Patricia,Roberts,27-Jan-89,567,,,Applera Deutschland GmbH,"MBC-27, KFSH&RC",East Hendred,ox129tf,177-020-6622,p_roberts4@appler.com
C039574,Suzanne,Lewis,08-Apr-55,879,,,Ahold Czech Republic a.s.,Hatfield Business Park,Peatling Magna,LE8 7ON,120-692-5048,
C039588,David,Delooze,10-Dec-77,1624,,,Artemis Medicare Services Pvt. Ltd.,2206 Eglinton Ave. East,Spitalbrook,EN11-7VU,180-321-7985,
C039595,Marek,Harapinski,15-Jan-90,3227,,,Alcan Inc.,234 Donald Street,Bridgeyate,bs304jn,120-646-1658,m.harapinski@alknnk.com
C039634,Rose,Smith,21-May-51,3566,,,Alpine Mayreder Bau GmbH,DOA-Information Systems Div.,Porth Mellin,TR12 5QA,171-488-5275,
C039639,Julian,Branston,25-Jan-94,3774,,,Aquamall Water Solutions Ltd.,75 Davies St,Cockett,sa53to,171-926-2201,jul_branston@aquamallwate.com
C039652,Brian,Haller,26-Dec-65,1659,,,Altracare,1440 S. Sepulveda Blvd.,Water Eaton,OX5 9MD,171-425-7548,brian_haller@altrac.com
C039673,Clive,Churchill,21-Sep-55,1744,,,Ambit Investment Advisory Co. Ltd.,Bleicherweg 5,Threshers Bush,CM17 1AM,160-235-5353,c_churchill@amptnfstmntt.com
C039684,Vincent,Garvey,27-Sep-95,0,1.75,0,Abbey National Treasury Services,The Courtyard,Ploxgreen,SY5 3GY,713-555-3259,v.garvey1@apnxnltrsrsr.com
C039686,Gary,Powell,17-Jan-51,4628,,,Arsin Corporation,304 The East Mall,Newton,AB42 5BC,140-488-8204,
C039713,Stephen,Hollin,23-Feb-92,4726,,,Arizona Department of Environmental Quality,312 Directors Drive,Icklesham,TN36-1SL,160-136-0860,
C039740,David,Parker,04-Jun-79,4506,,,Anjuli Builders & Developers Pvt. Ltd.,914 Charles Morris Ct. SE,Chantry,ip21gk,171-452-0919,
C039760,Michael,Flannery,24-Aug-69,4997,,,Amison Fisheries Ltd.,Einsteinring 30,Eastwood,HX7 2EG,130-373-7136,
C039777,Mr,Astley,06-Jan-68,1696,,,Asia Automotive Ltd.,130 King St. W,Market Lavington,SN10 8MQ,528-183-2950,mr.astley@astmtflt.com
C039778,Michelle,Daykin,23-Mar-59,1999,,,Aircel Ltd.,28100 Cabot Drive,Harleston,IP200NM,140-891-9036,m_daykin@air.com
C039794,Lorraine,Butcher,13-Jul-76,4938,,,"Applied Materials, Inc.",593 Herdon Pkwy,New Marton,SY11-9NP,177-020-6633,l_butcher@apltmt.com
C039798,Keith,Garden,27-Mar-78,1295,,,AMB Generali Informatic Services,1250 BOUL REN�-L�VESQUE O BUREAU 1100,Shalstone,MK18-1VD,141-566-7589,kgarden@ampjnrlnfrmt.com
C039831,Neil,Gibson,20-Dec-73,2161,,,Antares Management Solutions,NOT PROVIDED,Mackworth,de22 3fv,181-387-8525,ngibson@antare.com
C039836,Margaret,Wood,03-Dec-60,1603,,,Apollo Investments Ltd.,Steinstr. 20,Wilton,TA1 0VE,140-467-6739,margaretwood@apollo.com
C039843,Deborah,Tidswell,11-Mar-63,4401,,,Alabama Gas Corporation,14585 Avion Pkwy,Llanberis,LL559BG,141-564-4571,deborah_tidswell0@alabamagasco.com
C039850,Brenda,Scoulding,27-Sep-00,0,0.335,0,Absg,The Technology And Incubation,Carron,FK2-7XM,713-555-2353,brenda_scoulding0@absg.com
C039879,Shawn,Allen,09-Jul-85,2728,,,Asian Distributors Ltd.,Maaltecenter Blok G,London,N8 0RE,522-265-0000,shaallen@asiandistrib.com
C039898,John,Spilsbury,13-Feb-59,1267,,,AGL Corporate Services Pty Limited,1505 King St.,Llanrumney,CF3-5LH,150-373-6756,johspilsbury6@aglcor.com
C039899,Helen,Wall,27-Sep-62,130,15.5,20,A M I Computers (i) Ltd.,81 HASSEN HEIGHTS RD,Gaerwen,LL60-0PU,023-758-8010,h_wall@amk.com
C039904,Donal,Tevlin,03-Mar-89,3476,,,Ambe Hotel & Resorts Ltd.,Amersham Place,Wrentnall,SY5 4RV,141-566-7526,dtevlin@ambeho.com
C039917,James,Shakespeare,27-Sep-98,600,9.5,6,A R Co-extruded Films Ltd.,1786 10TH AVE,Camphouse,PH36-5HQ,952-555-3039,
C039922,Jean,Meeson,01-Jan-78,2638,,,Alfa Transformers Ltd.,Bin 3U,Deeping Gate,PE6 3HQ,181-877-5602,jea.meeson@alftrnsfrmrs.com
C039968,Heather,Stonehewer,09-Mar-52,4882,,,Anand Reddiplex Ltd.,1491 Corte Breve,Churchstow,TQ7-1NO,194-979-0360,hea.stonehewer@anandr.com
C039969,John,Thorne,24-Jul-68,2572,,,"Advantage Solutions Group, Inc.",1001 W Sam Houston Pkwy N,Harrow,HA2 7RB,185-867-6210,j_thorne8@atfntj.com
C039986,Elizabeth,Lapthorne,26-May-61,345,,,Asahi India Glass Ltd.,1200 E Algonquin,Fangdale Beck,TS9 5XA,191-464-4261,eli.lapthorne@asahii.com
C039988,Sunil,Pujara,06-Feb-69,2610,,,AEGON NEDERLAND NV,5970 Greenwood Plaza Blvd,Stainton,DL11-5VT,141-559-7224,
C039992,Lynette,Dickinson,25-May-77,475,,,Amway Korea,11600 Sunrise Valley Dr.,Langskaill,KW17-2MX,185-845-0960,l.dickinson6@amwaykorea.com
C040039,Makhan,Singh,12-Jun-90,2956,,,Arco Impex Ltd.,4567 Canada Way,Cowling,BD22-5JO,121-455-0726,
C040045,Jacqueline,Duncombe,24-Jul-74,1770,,,"1-800-Flowers.com, Inc.",829 Flex Drive,Almington,tf9 2li,408-987-1256,
C040058,Wayne,Devey,26-Aug-70,1217,,,Arora Udyog Ltd.,Postbus 274,Arnish,IV40 0OS,150-256-8744,way_devey@aro.com
C040060,Wayne,Devey,25-Jul-52,4420,,,Allana Investments & Trading Co. Ltd.,6500 Rock Spring Dr.,Lyneal,sy12 4bj,415-396-6052,
C040077,Anthony,Dodsworth,02-Apr-57,4683,,,Alcobex Metals Ltd.,1550 Utica Ave. S.,Stutton,ls248wp,142-550-1816,a_dodsworth@alcobexmetal.com
C040093,Ml,Bond,20-Jun-76,852,,,Aryanish Finance & Invsts. Pvt. Ltd.,Mainparkstr. 2-4,Capernwray,LA6 7OB,197-876-2177,m_bond4@arnxfnnsnfst.com
C040111,Brian,Dudley,12-Nov-71,3327,,,20th Century Engineering Ltd.,17040 Plymouth Rd,Thornhill,S30 7FU,017-701-2151,
C040121,Laura,Allmark,27-Sep-82,0,1.25,0,Abirami Financial Services (india) Ltd.,10401 Anderson Mill Rd,Weybread,IP210JI,018-813-2357,
C040133,Nicola,Broome,21-Dec-97,2816,,,Alchemie Organics Ltd. [merged],PO Box 01-2570,Dale,DE79CL,206-377-3984,nic.broome@alc.com
C040152,Neal,Bailey,27-Sep-96,0,10.085,0,Aditya Spinners Ltd.,2601 S Bayshore Dr Ste 400,Jacobstowe,EX20 0YU,141-553-7455,n_bailey@attspnrslt.com
C040176,Allan,Milton,25-May-64,2012,,,Agarpara Co. Ltd.,Europa House,Glenfield,LE3 6FS,141-589-9560,allmilton2@agarparacolt.com
C040194,Mary,Spink,23-Aug-63,1126,,,Andhra Expressway Ltd.,101 Enterprise,Northfield,kw1 3bg,513-533-0000,marspink7@andhraexpres.com
C040212,Mark,Kirby,19-May-87,1592,,,Advanced Schema,Viehwasen 55,Wotton Underwood,hp18 6rx,131-449-4537,
C040219,Gillian,Powell,27-Mar-74,3361,,,Amtech Power Ltd.,8 rue de Sophia,Pinley Green,cv355tc,130-331-6567,g.powell@amtkprlt.com
C040231,Sohail,Khokhar,27-Sep-89,0,1.5,0,A K Capital Corpn. Pvt. Ltd.,370 17th St,Easter Boleskine,IV1 8TG,001-811-9069,
C040234,Michael,Hollingshead,21-Apr-80,4861,,,"AMCORE Financial, Inc.",333 Continental Blvd.,Auchtercairn,IV21 9PK,858-716-1510,m_hollingshead@amcorefinanc.com
C040324,John,Liggins,08-Oct-76,1126,,,Arlabs Ltd.,1221 Brickell Ave,Liftondown,PL15 3XP,170-388-6796,
C040327,Peter,Baron,27-Sep-03,1000,4,2,ACNielsen,29-53 Chatham Place,Stratfield Mortimer,rg73dj,713-555-2459,peter_baron5@acnielsen.com
C040341,David,Stringer,27-Sep-97,769,0.585,3,Access Business Machines Pvt. Ltd.,6 West Mall,Dunsley,YO21 6JE,019-192-4950,dstringer@accessbusine.com
C040345,Richard,Tooby,15-Nov-80,4581,,,Arked Associates,"Av. Eng.� Duarte Pacheco, n.� 28",Newbridge,NP1 8DN,171-953-5125,
C040366,Richard,Harvey,04-Jan-76,4696,,,Advantage Business Group,Abteilung KU1,Weyhill,sp117wt,727-897-7686,richarvey7@adv.com
C040400,Robert,Hughes,21-Oct-89,2017,,,Ajel Technologies,PO Box 9B,Bontnewydd,ll559ey,165-043-2320,r_hughes@ajeltechnolo.com
C040406,Martin,Stevens,21-Jan-83,4127,,,ANDRX Corporation,Postbus 800,Uig,IV51-1CZ,120-153-3683,mstevens6@and.com
C040410,Gerald,Catherall,05-Dec-65,703,,,An-gip Leather (india) Ltd.,12345 W. Colfax Ave.,Balnakeil,IV27-7CW,171-498-5225,
C040429,Linda,Gare,27-Sep-86,0,2.71,0,ACCO Brands,Leigh Rd,Bridford,ex6 3je,512-555-2575,linda.gare0@acc.com
C040509,Jean,Williams,20-Sep-52,2169,,,Ambica Agarbathies Aroma & Inds. Ltd.,Carlton Park,Corsock,dg76pm,141-566-7114,
C040524,Shaun,Abbey,05-Dec-69,1400,,,Apar Corporation Pvt. Ltd.,Theresienh�he 12,Achalader,PH10 9SV,167-837-5127,s_abbey@apa.com
C040525,Robert,Smith,27-Sep-81,50,4.25,0,Accord Software & Systems Pvt. Ltd.,1 Great St. Helens,Downholland Cross,l393nm,713-555-1225,
C040561,Irene,Wheate,27-Sep-85,0,4,0,A B P Tv Pvt. Ltd.,12 Riverside Court,Bow,KW16 8SB,713-555-1189,ire.wheate@apptfp.com
C040583,John,Grant,14-Mar-51,560,,,Advanta India Ltd.,Postfach 10 11 52,Little Bardfield,cm79mm,172-789-7715,jgrant2@atfntntlt.com
C040585,Stephen,Gray,07-Aug-79,432,,,Alps Hospital Pvt. Ltd.,924 Overland Ct.,Chilvers Coton,cv10 4qn,170-129-8560,
C040588,William,Kirkham,05-May-98,2530,,,Ankur Agro Chem Ltd.,Julio Herrera Y Obes 1365,Aston,WA7 2LI,190-939-4650,
C040596,Jennifer,Golby,13-Oct-54,4882,,,Ascendas I T Park (chennai) Ltd.,Abbey Road,Wigsthorpe,nn140mu,130-198-9590,jgolby6@ascend.com
C040632,Lisa,Everton,21-Feb-67,608,,,AGIS Allianz Gesellschaft f�r Informatik Service mbH,1122 Capital of Texas Hwy. South,Ruthin,LL15 5IP,187-739-5248,
C040635,Charanjit,Bhogal,09-Nov-78,4337,,,"4GL Solutions, Inc.",220 N 7th Ave,Rowington,CV35 6NR,713-555-2541,
C040698,William,Shaw,06-Jan-93,48,,,Aker Business Partner,Dr. Steven's Hospital,Marcham,OX13 1DX,192-573-8594,
C040700,David,Simmons,27-Sep-94,582,1.5,3,A S E Capital Markets Ltd.,Thornton Park,Dalhalvaig,KW139DS,017-115-9411,davidsimmons@ase.com
C040728,Brian,Wells,27-Sep-93,87,0.585,0,Accenture Israel,Trinity Towers- 7th Floor/704t,Shop,pl287gl,440-149-4422,brian_wells1@accent.com
C040733,Graham,Thompson,25-May-81,148,,,Amar Polyester Ltd.,360 Hamiliton Avenue,Hurn,BH237PY,141-566-7977,gthompson2@amarpolyeste.com
C040740,Trevor,Lee,16-Oct-90,4472,,,Arunava Investments Ltd. [merged],Leopold-Moses-Gasse 4 / 2.St,Hare Hatch,RG10 0DC,184-321-8732,
C040751,Bebe,Habibi,01-Oct-53,4408,,,Agvantis Inc.,141 W. Jackson Blvd.,Northolt,ub5 0ja,125-343-9572,bebe_habibi@agvantisinc.com
C040762,Jill,Tooze,27-Sep-98,0,8.585,7,A C I (agro Chemical Inds.) Ltd.,52 Lime Street,Cougie,iv4 4dh,440-125-6851,
C040809,Keith,Smithyman,27-Sep-84,0,1.625,0,Accenture Inc.,Cloister Court,Burn,yo8 7lo,020-364-2118,
C040827,Ian,Clarkson,01-Aug-92,1552,,,Arvind Plast & Accessories Ltd.,Lassallestrasse 3,Whitton,sy87zq,141-039-3619,iclarkson@arvindplasta.com
C040868,Richard,Colella,21-Jun-71,2112,,,Aro Granite Inds. Ltd.,Ostbanegade 123,Sandringham,PE35-2PE,180-374-1316,richard.colella@arogranitein.com
C040902,Susan,Smith,05-Jul-98,2816,,,AF/SSO,15 Garnett Street,Weston Under Penyard,hr94jv,131-499-7320,sussmith8@afs.com
C040921,Janet,Mooney,18-Sep-75,1189,,,Applogic Broadband Systems Ltd.,955 Jefferson Avenue,Holme Lacy,hr2 9gk,177-052-1650,jan_mooney3@apljkprtpnts.com
C040948,Clare,Perry,27-Sep-91,0,2.21,0,A K G Securities & Consultancy Ltd.,986 New Linden Hill,Taobh A deas Loch Baghasdail,HS8 8JQ,302-555-2751,
C040955,Stuart,Stringer,25-May-71,2908,,,Arambagh Hatcheries Ltd.,NOT PROVIDED,Coombe,PL263JC,469-524-6390,s_stringer3@aramba.com
C040971,Ian,Mooney,20-Feb-97,1388,,,"Ameriprise Financial, Inc.",8300 Capital Dr,Boxted Cross,CO47GZ,191-646-3419,
C040982,Frances,Charter,10-Dec-82,4889,,,Apollo Industrial Products Ltd.,12950 Worldgate Dr.,Knighton,pl9 0sf,156-198-2529,fcharter@apl.com
C040986,Susan,Beard,03-Apr-97,4202,,,Arshiya International Ltd.,Hollerstrasse 126,Grosmont,NP7-3EW,133-674-1377,
C040996,Michael,Fleet,27-Sep-74,100,4.085,0,ABN AMRO,P O Box 3,Bridge Sollers,HR4 0NE,504-555-2999,
C041016,Reginald,Bradley,14-Sep-81,4408,,,Allied Domecq SW Ltd,801 Marquette Ave.,Lane End,la19 2kv,141-577-8712,r.bradley0@allieddomecq.com
C041049,Dennis,Young,27-Sep-98,0,0.585,0,A J Brothers Ltd.,5 North Colonnade,Kincorth,AB1-0KV,713-555-1192,
C041078,Raymond,Byrne,14-Aug-81,2303,,,Aptech Software Ltd.,15305 Dallas Pkwy,Berkeley,GL13 5UA,178-626-5670,
C041095,Niall,Hogg,14-Nov-65,1820,,,Alberta Health And Wellness,PO Box 406,Helebridge,EX23 5OL,120-650-0466,n_hogg3@albert.com
C041097,Andrew,Thompson,16-Jul-95,3183,,,Apna Sahakari Bank Ltd.,"Rua Martiniano de Carvalho, 851 - 17� an",Sharperton,NE65 3SW,156-198-2526,andrew.thompson@apn.com
C041108,Alison,Macdonald,27-Sep-80,0,4.71,0,Abrepose Financial & Technical Services Ltd.,78 Cannon Street,Ingoldisthorpe,pe312nl,024-285-5476,
C041118,Allan,Tooze,27-Feb-90,2595,,,Angeripalayam Common Effluent Treatment Plant Ltd.,3100 Hansen Way,London,SW13 4BX,141-576-5214,
C041124,Malcolm,Simmons,20-Sep-83,2969,,,Aggarsain Spinners Ltd.,7261 Mercy Road,Upstreet,CT3 2DP,162-653-5853,
C041143,Wendy,Cooke,27-Sep-96,68,11.5,0,Adinath Textiles Ltd.,Postbus 30250,Hubbert s Bridge,PE20-8VC,130-396-9630,wendycooke4@adi.com
C041153,Leslie,Aldridge,26-Dec-80,2588,,,"Alaris Medical Systems, Inc.",PO Box 3007,Thornton,SA73 9ZB,181-877-5366,
C041187,Christine,Bryant,27-Sep-01,0,0.04,0,Adastra Corp.,"102, esplanade de la Commune de Paris",Filleigh,EX32 3CS,440-207-6264,chr_bryant@atstrkrp.com
C041204,Joyce,Bell,15-Sep-71,2610,,,Ankur Marketing Ltd.,None,Kencott,GL7 4MV,181-825-1583,
C041238,Angela,Carey,14-Sep-00,1010,,,"Appleton Papers, Inc.",5 Old Concord Rd.,Berrow Green,WR6 4PI,177-020-6625,acarey@app.com
C041284,Sandra,Pochin,02-Mar-65,4901,,,"Aspen Technology, Inc.",Brown Boveri Strasse 7,Old Leslie,ab520zo,876-511-5131,s_pochin0@aspentechnol.com
C041285,Samantha,Grundy,19-Sep-75,174,,,Amco Holding Pvt. Ltd.,IBM Business Consulting Services,Old Bolingbroke,PE23 1SX,131-759-6441,sgrundy@amkltnkpftlt.com
C041290,Sim,Towner,11-Nov-80,2038,,,Ajay Home Products Ltd.,500 W. 5th St.,Blashford,BH24 0LW,165-043-2498,
C041298,Ian,Twaites,10-Aug-97,2363,,,Arihant Machine Builders & Structural Engineers Ltd.,7515 NE Ambasador Place,Wrotham,tn15 4bx,190-473-9620,ian.twaites@ari.com
C041349,David,Webb,18-Jun-56,4686,,,"Ameristar Casinos, Inc.",PO Box 320310,Halton,ne452xv,192-587-5269,davidwebb1@amrstrksnsnk.com
C041351,Mohamed,Asghar Zia,13-Apr-70,379,,,Array Publications,Postbus 1081,Portmahomack,iv203ft,150-256-8802,moh_asghar zia@arraypublica.com
C041352,Amanda,Mclaughlin,27-Sep-91,150,8.665,0,A V G Motors Ltd.,6405 WESTWARD ST,Carron Bridge,FK64KF,002-051-5303,
C041372,Mark,Jones,17-May-81,4729,,,AIT,3001 Summer St.,Oulton,NR32 5JI,714-799-5012,
C041379,Nigel,Stone,03-May-71,4633,,,Archana Software Ltd.,600 University St.,Brome Street,IP23 0NS,160-268-5357,n_stone@arxnsf.com
C041380,Robert,Harvey,27-Sep-69,2,3.75,0,Adidas Salomon AG,4412 114th St.,Starbotton,bd238kn,161-227-7000,rob.harvey@attsslmnk.com
C041385,Anthony,Turner,20-Nov-78,205,,,Arvind Growell Ltd. [merged],Vaartstraat 94,Caputh,PH1 9IX,121-285-6132,antturner@arvind.com
C041390,Doreen,Johnson,11-Jan-92,828,,,All India Reporter Pvt. Ltd.,PO Box 4734,Sweffling,ip174bv,160-232-8244,d_johnson8@allindiarepo.com
C041391,Richard,Troke,02-Sep-58,2087,,,Amaravathi Investment Ltd.,100 Malvern St.,Stroud Common,gu5 0hg,160-297-7486,r.troke1@amrf0n.com
C041406,Shahzad,Latif,17-Sep-73,3594,,,Aravali Securities & Finance Ltd.,730 Milford Rd,Ewen,gl7 8ca,190-143-4338,sha_latif0@aravalisecur.com
C041408,Paul,Hartshorn,13-Aug-78,3906,,,20th Century Gems Ltd.,7409 BRETSHIRE DR,Phillack,TR27 3XV,440-181-9714,phartshorn@20thcenturyg.com
C041412,Paul,Stack,15-Sep-64,2641,,,Anand Lubricants Pvt. Ltd.,290 Buchanan Road,Heaton,SK11 7KE,130-376-8575,p_stack@anandl.com
C041506,Jonathon,Dean,27-Sep-90,108,0.29,1,Adecco Technical,viale Guisan 5,Shelton,SY3 7YV,207-866-0162,
C041536,Dennis,Ledbrooke,15-Feb-65,1394,,,"Anthem, Inc.",355 Maple Ave.,Michaelchurch On Arrow,hr58wp,190-822-1785,d_ledbrooke@anthem.com
C041537,Alan,Brookes,19-May-93,4264,,,Arihant Castor Exports Ltd.,7015 Gateway Blvd,Trewen,PL15 6UJ,197-876-2268,ala_brookes@arihan.com
C041575,Donovan,Wesson,08-Jul-84,624,,,AMP Services Ltd.,31 Rue De Berri,Oakdale,NP2 8WK,141-587-8537,
C041615,Dorothy,Dixon,09-May-73,2287,,,AltaVista Company,Ballindamm 27,Tickencote,PE95BD,171-425-7569,dor.dixon3@altavistacom.com
C041624,Martine,Mccullough,24-Oct-90,4342,,,"Agouron Pharmaceuticals, Inc.",121 South 17th Street,Longbenton,NE7 9DI,125-339-6638,mmccullough@ago.com
C041630,Clare,Perry,08-Apr-74,3778,,,Asian Age (west) Ltd. [merged],Tunney's Pasture,Scayne s Hill,RH17 6AW,582-128-0161,clare_perry@asiana.com
C041652,David,Bassett,03-Nov-97,2455,,,AlphaPharm,PO Box 3099,Oldstead,YO61OL,171-485-0542,
C041698,Adele,Flett,04-May-91,1109,,,Ambuja Shipyard & Software Ltd. [merged],1024 N. Orange Drive,Odstone,cv136le,141-566-7069,
C041712,Cyril,Gould,27-Sep-01,0,0,0,Abhi-man Steels Ltd.,6 West Mall,Mappleton,HU18 8WS,013-268-5256,c_gould@apmnst.com
C041717,Stuart,Nowell,09-Jun-94,3873,,,20th Century Holdings Pvt. Ltd.,15102 MIRA VISTA DR,Bolton,BL1 0IB,251-555-1186,s_nowell0@thc.com
C041757,Michael,Parkes,11-Feb-95,3198,,,Assam Carbon Products Ltd.,PO Box 20706,Daviot,ab510qd,787-599-9990,
C041774,Eleanor,Goodall,05-May-67,3179,,,Arindam Investments Pvt. Ltd.,150 West Brambleton Ave.,Church End,YO25 3VO,186-422-8439,
C041795,Kim,Turner,10-Apr-74,25,,,Amar Jyoti Udyog Ltd.,1 N. Jefferson Ave.,Barrow,TF12-7ER,141-566-7027,kimturner@amarjyotiudy.com
C041820,George,Green,07-Feb-73,1813,,,AEL,Chalkdell Drive,Wellington Marsh,HR4 5RI,141-559-7213,g_green@ael.com
C041821,Kenneth,Hughes,15-Feb-91,732,,,American Management Association,10230 N.E. Points Drive,Whitminster,GL2 6LM,165-178-7539,
C041828,David,Vale,22-Jun-58,4739,,,Agreni Polymers Ltd.,3215 Prospect Park Dr.,Trefgarn Owen,SA62 0RQ,180-556-4625,dvale@agreni.com
C041837,Michael,Walters,17-May-65,1910,,,Ashok Polymers Ltd.,444 Castro St.,Eldwick,bd16 3bj,142-560-3869,
C041848,Shyamala,Yogamoorthy,28-May-85,4810,,,Aryan Share & Stock Brokers Ltd.,Industriestrasse 6,Haverton Hill,ts23 7sc,197-246-5426,
C041868,Tania,Housley,23-May-97,3892,,,ALSTOM (Schweiz) AG,7 N Fair Oaks Ave.,Raw,yo22 2xs,121-389-6707,tania.housley@alstmxsk.com
C041872,Barbara,Lower,18-Mar-90,3261,,,Ad-manum Finance Ltd.,1405 Xenium Lane,Llantilio Pertholey,NP7 7JF,131-269-3171,blower5@atm.com
C041880,Sarah,Drury,18-May-72,4144,,,ADP Tax Financial Services,1840 Holbrook Avenue,Kenton,IP14 8YW,131-072-6283,
